StationID,DATETIME,Type,VALUE
1,2015-04-09 10:05:00,Q,0.082
1,2015-04-09 10:10:00,Q,0.0822203389830508
1,2015-04-09 10:15:00,Q,0.0824406779661017
1,2015-04-09 10:20:00,Q,0.0826610169491525
1,2015-04-09 10:25:00,Q,0.0828813559322033
1,2015-04-09 10:30:00,Q,0.0831016949152542
1,2015-04-09 10:35:00,Q,0.083322033898305
1,2015-04-09 10:40:00,Q,0.0835423728813559
1,2015-04-09 10:45:00,Q,0.0837627118644067
1,2015-04-09 10:50:00,Q,0.0839830508474576
1,2015-04-09 10:55:00,Q,0.0842033898305084
1,2015-04-09 11:00:00,Q,0.0844237288135593
1,2015-04-09 11:05:00,Q,0.0846440677966101
1,2015-04-09 11:10:00,Q,0.084864406779661
1,2015-04-09 11:15:00,Q,0.0850847457627118
1,2015-04-09 11:20:00,Q,0.0853050847457627
1,2015-04-09 11:25:00,Q,0.0855254237288135
1,2015-04-09 11:30:00,Q,0.0857457627118644
1,2015-04-09 11:35:00,Q,0.0859661016949152
1,2015-04-09 11:40:00,Q,0.0861864406779661
1,2015-04-09 11:45:00,Q,0.0864067796610169
1,2015-04-09 11:50:00,Q,0.0866271186440678
1,2015-04-09 11:55:00,Q,0.0868474576271186
1,2015-04-09 12:00:00,Q,0.0870677966101695
1,2015-04-09 12:05:00,Q,0.0872881355932203
1,2015-04-09 12:10:00,Q,0.0875084745762711
1,2015-04-09 12:15:00,Q,0.087728813559322
1,2015-04-09 12:20:00,Q,0.0879491525423728
1,2015-04-09 12:25:00,Q,0.0881694915254237
1,2015-04-09 12:30:00,Q,0.0883898305084745
1,2015-04-09 12:35:00,Q,0.0886101694915254
1,2015-04-09 12:40:00,Q,0.0888305084745762
1,2015-04-09 12:45:00,Q,0.0890508474576271
1,2015-04-09 12:50:00,Q,0.0892711864406779
1,2015-04-09 12:55:00,Q,0.0894915254237288
1,2015-04-09 13:00:00,Q,0.0897118644067796
1,2015-04-09 13:05:00,Q,0.0899322033898305
1,2015-04-09 13:10:00,Q,0.0901525423728813
1,2015-04-09 13:15:00,Q,0.0903728813559322
1,2015-04-09 13:20:00,Q,0.090593220338983
1,2015-04-09 13:25:00,Q,0.0908135593220339
1,2015-04-09 13:30:00,Q,0.0910338983050847
1,2015-04-09 13:35:00,Q,0.0912542372881356
1,2015-04-09 13:40:00,Q,0.0914745762711864
1,2015-04-09 13:45:00,Q,0.0916949152542372
1,2015-04-09 13:50:00,Q,0.0919152542372881
1,2015-04-09 13:55:00,Q,0.0921355932203389
1,2015-04-09 14:00:00,Q,0.0923559322033898
1,2015-04-09 14:05:00,Q,0.0925762711864406
1,2015-04-09 14:10:00,Q,0.0927966101694915
1,2015-04-09 14:15:00,Q,0.0930169491525423
1,2015-04-09 14:20:00,Q,0.0932372881355932
1,2015-04-09 14:25:00,Q,0.093457627118644
1,2015-04-09 14:30:00,Q,0.0936779661016949
1,2015-04-09 14:35:00,Q,0.0938983050847457
1,2015-04-09 14:40:00,Q,0.0941186440677966
1,2015-04-09 14:45:00,Q,0.0943389830508474
1,2015-04-09 14:50:00,Q,0.0945593220338983
1,2015-04-09 14:55:00,Q,0.0947796610169491
1,2015-04-09 15:00:00,Q,0.095
1,2015-04-09 15:05:00,Q,0.0975833333333333
1,2015-04-09 15:10:00,Q,0.1001666666666666
1,2015-04-09 15:15:00,Q,0.10275
1,2015-04-09 15:20:00,Q,0.1053333333333333
1,2015-04-09 15:25:00,Q,0.1079166666666666
1,2015-04-09 15:30:00,Q,0.1105
1,2015-04-09 15:35:00,Q,0.1130833333333333
1,2015-04-09 15:40:00,Q,0.1156666666666666
1,2015-04-09 15:45:00,Q,0.11825
1,2015-04-09 15:50:00,Q,0.1208333333333333
1,2015-04-09 15:55:00,Q,0.1234166666666666
1,2015-04-09 16:00:00,Q,0.126
1,2015-04-09 16:05:00,Q,0.13025
1,2015-04-09 16:10:00,Q,0.1345
1,2015-04-09 16:15:00,Q,0.1387499999999999
1,2015-04-09 16:20:00,Q,0.143
1,2015-04-09 16:25:00,Q,0.14725
1,2015-04-09 16:30:00,Q,0.1515
1,2015-04-09 16:35:00,Q,0.15575
1,2015-04-09 16:40:00,Q,0.16
1,2015-04-09 16:45:00,Q,0.16425
1,2015-04-09 16:50:00,Q,0.1684999999999999
1,2015-04-09 16:55:00,Q,0.17275
1,2015-04-09 17:00:00,Q,0.177
1,2015-04-09 17:05:00,Q,0.1843333333333333
1,2015-04-09 17:10:00,Q,0.1916666666666666
1,2015-04-09 17:15:00,Q,0.199
1,2015-04-09 17:20:00,Q,0.2063333333333333
1,2015-04-09 17:25:00,Q,0.2136666666666666
1,2015-04-09 17:30:00,Q,0.221
1,2015-04-09 17:35:00,Q,0.2283333333333333
1,2015-04-09 17:40:00,Q,0.2356666666666666
1,2015-04-09 17:45:00,Q,0.243
1,2015-04-09 17:50:00,Q,0.2503333333333333
1,2015-04-09 17:55:00,Q,0.2576666666666666
1,2015-04-09 18:00:00,Q,0.265
1,2015-04-09 18:05:00,Q,0.2775
1,2015-04-09 18:10:00,Q,0.29
1,2015-04-09 18:15:00,Q,0.3025
1,2015-04-09 18:20:00,Q,0.315
1,2015-04-09 18:25:00,Q,0.3275
1,2015-04-09 18:30:00,Q,0.3399999999999999
1,2015-04-09 18:35:00,Q,0.3525
1,2015-04-09 18:40:00,Q,0.365
1,2015-04-09 18:45:00,Q,0.3775
1,2015-04-09 18:50:00,Q,0.39
1,2015-04-09 18:55:00,Q,0.4024999999999999
1,2015-04-09 19:00:00,Q,0.415
1,2015-04-09 19:05:00,Q,0.425
1,2015-04-09 19:10:00,Q,0.435
1,2015-04-09 19:15:00,Q,0.4449999999999999
1,2015-04-09 19:20:00,Q,0.4549999999999999
1,2015-04-09 19:25:00,Q,0.4649999999999999
1,2015-04-09 19:30:00,Q,0.475
1,2015-04-09 19:35:00,Q,0.4816666666666666
1,2015-04-09 19:40:00,Q,0.4883333333333333
1,2015-04-09 19:45:00,Q,0.495
1,2015-04-09 19:50:00,Q,0.5016666666666667
1,2015-04-09 19:55:00,Q,0.5083333333333333
1,2015-04-09 20:00:00,Q,0.515
1,2015-04-09 20:05:00,Q,0.5133333333333333
1,2015-04-09 20:10:00,Q,0.5116666666666667
1,2015-04-09 20:15:00,Q,0.51
1,2015-04-09 20:20:00,Q,0.5083333333333333
1,2015-04-09 20:25:00,Q,0.5066666666666667
1,2015-04-09 20:30:00,Q,0.505
1,2015-04-09 20:35:00,Q,0.5033333333333333
1,2015-04-09 20:40:00,Q,0.5016666666666667
1,2015-04-09 20:45:00,Q,0.5
1,2015-04-09 20:50:00,Q,0.4983333333333333
1,2015-04-09 20:55:00,Q,0.4966666666666666
1,2015-04-09 21:00:00,Q,0.495
1,2015-04-09 21:05:00,Q,0.4924583333333333
1,2015-04-09 21:10:00,Q,0.4899166666666666
1,2015-04-09 21:15:00,Q,0.487375
1,2015-04-09 21:20:00,Q,0.4848333333333333
1,2015-04-09 21:25:00,Q,0.4822916666666667
1,2015-04-09 21:30:00,Q,0.47975
1,2015-04-09 21:35:00,Q,0.4772083333333333
1,2015-04-09 21:40:00,Q,0.4746666666666667
1,2015-04-09 21:45:00,Q,0.472125
1,2015-04-09 21:50:00,Q,0.4695833333333333
1,2015-04-09 21:55:00,Q,0.4670416666666667
1,2015-04-09 22:00:00,Q,0.4645
1,2015-04-09 22:05:00,Q,0.4619583333333333
1,2015-04-09 22:10:00,Q,0.4594166666666667
1,2015-04-09 22:15:00,Q,0.456875
1,2015-04-09 22:20:00,Q,0.4543333333333333
1,2015-04-09 22:25:00,Q,0.4517916666666666
1,2015-04-09 22:30:00,Q,0.44925
1,2015-04-09 22:35:00,Q,0.4467083333333333
1,2015-04-09 22:40:00,Q,0.4441666666666666
1,2015-04-09 22:45:00,Q,0.441625
1,2015-04-09 22:50:00,Q,0.4390833333333333
1,2015-04-09 22:55:00,Q,0.4365416666666666
1,2015-04-09 23:00:00,Q,0.434
1,2015-04-09 23:05:00,Q,0.426
1,2015-04-09 23:10:00,Q,0.418
1,2015-04-09 23:15:00,Q,0.41
1,2015-04-09 23:20:00,Q,0.402
1,2015-04-09 23:25:00,Q,0.394
1,2015-04-09 23:30:00,Q,0.386
1,2015-04-09 23:35:00,Q,0.378
1,2015-04-09 23:40:00,Q,0.37
1,2015-04-09 23:45:00,Q,0.362
1,2015-04-09 23:50:00,Q,0.354
1,2015-04-09 23:55:00,Q,0.346
1,2015-04-10 00:00:00,Q,0.338
1,2015-04-10 00:05:00,Q,0.3349583333333333
1,2015-04-10 00:10:00,Q,0.3319166666666667
1,2015-04-10 00:15:00,Q,0.328875
1,2015-04-10 00:20:00,Q,0.3258333333333333
1,2015-04-10 00:25:00,Q,0.3227916666666667
1,2015-04-10 00:30:00,Q,0.31975
1,2015-04-10 00:35:00,Q,0.3167083333333333
1,2015-04-10 00:40:00,Q,0.3136666666666667
1,2015-04-10 00:45:00,Q,0.310625
1,2015-04-10 00:50:00,Q,0.3075833333333334
1,2015-04-10 00:55:00,Q,0.3045416666666667
1,2015-04-10 01:00:00,Q,0.3015
1,2015-04-10 01:05:00,Q,0.2984583333333334
1,2015-04-10 01:10:00,Q,0.2954166666666666
1,2015-04-10 01:15:00,Q,0.292375
1,2015-04-10 01:20:00,Q,0.2893333333333333
1,2015-04-10 01:25:00,Q,0.2862916666666666
1,2015-04-10 01:30:00,Q,0.28325
1,2015-04-10 01:35:00,Q,0.2802083333333333
1,2015-04-10 01:40:00,Q,0.2771666666666667
1,2015-04-10 01:45:00,Q,0.274125
1,2015-04-10 01:50:00,Q,0.2710833333333333
1,2015-04-10 01:55:00,Q,0.2680416666666667
1,2015-04-10 02:00:00,Q,0.265
